1	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	5.0146484375e-01	8.7763671875e+00	2.0373046875e-01	2.4684395708e-03	6.0141601562e+00	4.9216965815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
2	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	7.4169921875e-01	8.7763671875e+00	2.0373046875e-01	2.4684395708e-03	6.0141601562e+00	4.9216965815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
3	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	5.0146484375e-01	1.2573242188e+01	2.0373046875e-01	2.4684395708e-03	6.0141601562e+00	4.9216965815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
4	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	5.0146484375e-01	8.7763671875e+00	2.3361328125e-01	2.4684395708e-03	6.0141601562e+00	4.9216965815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
5	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	5.0146484375e-01	8.7763671875e+00	2.0373046875e-01	3.2748665796e-03	6.0141601562e+00	4.9216965815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
6	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	5.0146484375e-01	8.7763671875e+00	2.0373046875e-01	2.4684395708e-03	8.3959960938e+00	4.9216965815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
7	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	5.0146484375e-01	8.7763671875e+00	2.0373046875e-01	2.4684395708e-03	6.0141601562e+00	5.3502992778e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
8	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	7.4169921875e-01	1.2573242188e+01	2.3361328125e-01	3.2748665796e-03	8.3959960938e+00	5.3502992778e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
9	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	1.0014648438e+00	1.7776367188e+01	2.6373046875e-01	4.6530460708e-03	1.5141601562e+00	2.1439170815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
10	8.3832460000e-01	8.3901090000e+02	5.0671750000e-01	1.6203940000e+03	1.2416992188e+00	1.7776367188e+01	2.6373046875e-01	4.6530460708e-03	1.5141601562e+00	2.1439170815e-09	7.1207750000e+01	4.7263180000e-02	2.7270510000e-02	3.5522220000e-02	1.5056050000e+00	1.0143160000e+02	5.5107530000e+00	1.5856060000e-01	5.8939420000e-01	1.9954650000e+00
